sample,contig_name,contig_length,read_count,nr,nt_or_nr,bitscore,align_length,taxon_group_blast,tax_id,identity,sci_name,com_names,lca_taxid,lca_taxid.1,lca_name,common_nr,phylum,family,chordata,blasted,cluster,taxid_curated,poly_group,name,provisional_name,segment,curated,rdrp,taxon_group,taxid,ska_genus,ska_species,collected_by,idseq_nonhost_reads,hex_read_count,contaminating_and_hex_reads,nonhost_reads,total_reads,read_prop,identity_qcov,group,baltimore_group,genome_description,number_of_segments_conventional
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_29_length_2536_cov_932.631964,2536,33229,TRUE,nr,837,452,Viruses,1837217,90.9,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,7195,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.001035648,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_30_length_2488_cov_1002.496060,2488,36314,TRUE,nr,881,439,Viruses,2529475,96.4,Torovirus sp.,QBJ04615.1 MAG: spike protein [Torovirus sp.],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,7493,2529475,165,Torovirus sp.,,GP,TRUE,FALSE,Viruses,2529475,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.001131798,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_19_length_2453_cov_4.776936,2453,315,TRUE,nr,1544,796,Viruses,1837217,95.9,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,356,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,0.000465661,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_37_length_2172_cov_1335.160382,2172,38766,TRUE,nr,765,376,Viruses,1837217,98.4,Goat torovirus,YP_009380535.1 polyprotein 1ab [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,10105,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.00120822,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_35_length_2020_cov_15.040659,2020,704,TRUE,nr,819,412,Viruses,2851639,94.9,Antelope torovirus,QZH69635.1 hemagglutinin esterase [Antelope torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,0.001040715,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_74_length_1822_cov_2.586819,1822,120,TRUE,nr,1149,576,Viruses,46473,97.6,Breda virus,YP_337905.2 polyprotein 1ab [Breda virus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,7.18E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_62_length_1791_cov_740.449242,1791,17878,TRUE,nr,288,167,Viruses,46473,92.8,Breda virus,YP_337910.1 nucleocapsid phosphoprotein [Breda virus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,15679,46473,159,Breda virus,,RNA2,TRUE,FALSE,Viruses,46473,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.000557204,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_49_length_1766_cov_3.486086,1766,176,TRUE,nr,1017,558,Viruses,1837217,92.1,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,356,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,0.000260179,,Virus,IV,single stranded RNA positive sense,1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_165_length_1687_cov_440.106211,1687,15698,TRUE,nr,901,569,Viruses,1986112,75.9,Bovine nidovirus 1,URQ03764.1 MAG: polyprotein pp1a [Bovine nidovirus 1],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,17687,1986112,162,TBD,Abak-Bovine nidovirus 1,RNA1,TRUE,FALSE,Viruses,1986112,Swine,Pig,Ebonyi ,13422454,301797,567335,12855119,24610530,0.001221148,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_98_length_1545_cov_2.132153,1545,90,TRUE,nr,863,479,Viruses,1837217,91.6,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,356,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,5.38E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_106_length_1543_cov_2.420191,1543,73,TRUE,nr,771,389,Viruses,1837217,97.7,Goat torovirus,YP_009380535.1 polyprotein 1ab [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,4.18E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_113_length_1448_cov_2.538293,1448,92,TRUE,nr,700,340,Viruses,1837217,98.2,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],1837217,1837217,Goat torovirus,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,114,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,5.26E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_92_length_1444_cov_620.574250,1444,11722,TRUE,nr,504,256,Viruses,1837217,94.5,Goat torovirus,YP_009380537.1 spike glycoprotein [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,24318,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.00036534,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_116_length_1424_cov_2.201188,1424,73,TRUE,nr,883,444,Viruses,2529475,95.7,Torovirus sp.,QBJ04615.1 MAG: spike protein [Torovirus sp.],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,4.37E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWGOAT009_S67_2_656740,SEZONOWGOAT009_S67_2_656740_NODE_247_length_1353_cov_61.753135,1353,1552,TRUE,nr,871,432,Viruses,1837217,97.2,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,27759,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,26930808,118797,482983,26447825,39970254,5.87E-05,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_78_length_1344_cov_447.528019,1344,7954,TRUE,nr,393,208,Viruses,2851639,99,Antelope torovirus,QZH69638.1 replicase [Antelope torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,28160,2851639,155,Antelope torovirus,,RNA4,TRUE,FALSE,Viruses,2851639,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000135254,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_107_length_1294_cov_663.795399,1294,12543,TRUE,nr,407,202,Viruses,1837217,96.5,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,30384,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.000390928,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_111_length_1273_cov_695.066890,1273,18464,TRUE,nr,591,318,Viruses,2851639,98.1,Antelope torovirus,QZH69638.1 replicase [Antelope torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,31428,2851639,155,Antelope torovirus,,RNA4,TRUE,FALSE,Viruses,2851639,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.000575467,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_90_length_1224_cov_1669.021796,1224,46345,TRUE,nr,186,90,Viruses,2851639,96.7,Antelope torovirus,QZH69635.1 hemagglutinin esterase [Antelope torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34144,2851639,155,Antelope torovirus,,HA,TRUE,FALSE,Viruses,2851639,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000788075,,Virus,IV,single stranded RNA positive sense,1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_312_length_1217_cov_285.293860,1217,7853,TRUE,nr,796,405,Viruses,1986112,94.3,Bovine nidovirus 1,URQ03821.1 MAG: polyprotein pp1b [Bovine nidovirus 1],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34499,1986112,157,Bovine nidovirus 1,,RNA1,TRUE,FALSE,Viruses,1986112,Swine,Pig,Ebonyi ,13422454,301797,567335,12855119,24610530,0.000610885,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_125_length_1200_cov_985.879786,1200,18058,TRUE,nr,253,126,Viruses,1837217,97.6,Goat torovirus,YP_009380537.1 spike glycoprotein [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,35547,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.000562814,,Virus,IV,single stranded RNA positive sense,1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_337_length_1144_cov_379.206186,1144,9015,TRUE,nr,765,381,Viruses,1631554,96.9,Bovine nidovirus TCH5,YP_009142787.1 pp1a/b [Bovine nidovirus TCH5],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,39232,1631554,158,Bovine nidovirus TCH5,,RNA1,TRUE,FALSE,Viruses,1631554,Swine,Pig,Ebonyi ,13422454,301797,567335,12855119,24610530,0.000701277,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_142_length_1113_cov_833.549228,1113,22113,TRUE,nr,573,275,Viruses,1837217,98.2,Goat torovirus,YP_009380535.1 polyprotein 1ab [Goat torovirus],1837217,1837217,Goat torovirus,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,41628,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.000689196,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_108_length_1072_cov_1362.042211,1072,31928,TRUE,nr,363,197,Viruses,2851639,88.3,Antelope torovirus,QZH69638.1 replicase [Antelope torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,44918,2851639,161,TBD,Ondo-Antelope torovirus,RNA4,TRUE,FALSE,Viruses,2851639,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000542921,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_109_length_1070_cov_1425.681772,1070,40319,TRUE,nr,491,258,Viruses,1837217,95.3,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,45100,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000685606,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_120_length_1057_cov_5.748980,1057,147,TRUE,nr,669,346,Viruses,2851639,91.6,Antelope torovirus,QZH69638.1 replicase [Antelope torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,254,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,0.000217308,,Virus,IV,single stranded RNA positive sense,1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_382_length_1055_cov_91.873211,1055,1792,TRUE,nr,157,99,Viruses,1986112,76.8,Bovine nidovirus 1,URQ03792.1 MAG: polyprotein pp1a [Bovine nidovirus 1],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,46407,1986112,162,TBD,Abak-Bovine nidovirus 1,RNA1,TRUE,FALSE,Viruses,1986112,Swine,Pig,Ebonyi ,13422454,301797,567335,12855119,24610530,0.0001394,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_120_length_1021_cov_1425.465042,1021,18233,TRUE,nr,375,206,Viruses,1837217,86.9,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,49764,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000310044,,Virus,IV,single stranded RNA positive sense,1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_462_length_948_cov_343.523536,948,6826,TRUE,nr,577,315,Viruses,1986112,94.3,Bovine nidovirus 1,URQ03827.1 MAG: polyprotein pp1a [Bovine nidovirus 1],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,58346,1986112,157,Bovine nidovirus 1,,RNA1,TRUE,FALSE,Viruses,1986112,Swine,Pig,Ebonyi ,13422454,301797,567335,12855119,24610530,0.000530995,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_137_length_947_cov_772.019540,947,15010,TRUE,nr,399,255,Viruses,46473,81.2,Breda virus,YP_337905.2 polyprotein 1ab [Breda virus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,760,46473,159,Breda virus,,RNA1,TRUE,FALSE,Viruses,46473,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000255238,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_144_length_933_cov_1141.856308,933,13562,TRUE,nr,263,148,Viruses,1837217,85.8,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,60467,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000230615,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_198_length_932_cov_2.235088,932,39,TRUE,nr,627,310,Viruses,1837217,95.2,Goat torovirus,YP_009380537.1 spike glycoprotein [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,2.23E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_241_length_918_cov_1.554102,918,31,TRUE,nr,331,172,Viruses,1837217,92.4,Goat torovirus,YP_009380537.1 spike glycoprotein [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,62573,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,1.85E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_242_length_914_cov_1.428913,914,19,TRUE,nr,554,277,Viruses,1837217,93.9,Goat torovirus,YP_009380535.1 polyprotein 1ab [Goat torovirus],1837217,1837217,Goat torovirus,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,1.14E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_221_length_901_cov_570.489078,901,8311,TRUE,nr,196,97,Viruses,2851639,94.8,Antelope torovirus,QZH69635.1 hemagglutinin esterase [Antelope torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,65184,2851639,155,Antelope torovirus,,HA,TRUE,FALSE,Viruses,2851639,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.000259029,,Virus,IV,single stranded RNA positive sense,1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_508_length_893_cov_271.200980,893,4537,TRUE,nr,504,259,Viruses,1986112,95.8,Bovine nidovirus 1,URQ03799.1 MAG: polyprotein pp1a [Bovine nidovirus 1],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,66424,1986112,157,Bovine nidovirus 1,,RNA1,TRUE,FALSE,Viruses,1986112,Swine,Pig,Ebonyi ,13422454,301797,567335,12855119,24610530,0.000352933,,Virus,IV,single stranded RNA positive sense,1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_515_length_889_cov_329.673645,889,5645,TRUE,nr,491,296,Viruses,1986112,78.4,Bovine nidovirus 1,URQ03841.1 MAG: polyprotein pp1a [Bovine nidovirus 1],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,67101,1986112,162,TBD,Abak-Bovine nidovirus 1,RNA1,TRUE,FALSE,Viruses,1986112,Swine,Pig,Ebonyi ,13422454,301797,567335,12855119,24610530,0.000439125,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_286_length_855_cov_1.361183,855,28,TRUE,nr,404,224,Viruses,1837217,99.6,Goat torovirus,YP_009380538.1 membrane glycoprotein [Goat torovirus],1837217,1837217,Goat torovirus,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,73178,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,1.68E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_295_length_844_cov_2.071708,844,39,TRUE,nr,509,265,Viruses,1837217,99.2,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],1837217,1837217,Goat torovirus,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,74,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,2.33E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_168_length_842_cov_1669.873203,842,37691,TRUE,nr,254,146,Viruses,1837217,99.3,Goat torovirus,YP_009380538.1 membrane glycoprotein [Goat torovirus],1837217,1837217,Goat torovirus,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,75783,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000640918,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_167_length_840_cov_2.861075,840,46,TRUE,nr,427,225,Viruses,46473,90.7,Breda virus,YP_337905.2 polyprotein 1ab [Breda virus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,76213,46473,159,Breda virus,,RNA1,TRUE,FALSE,Viruses,46473,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,6.80E-05,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_249_length_812_cov_2.186395,812,38,TRUE,nr,325,161,Viruses,1837217,98.8,Goat torovirus,YP_009380535.1 polyprotein 1ab [Goat torovirus],1837217,1837217,Goat torovirus,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,74,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,2.17E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_274_length_805_cov_948.197802,805,17270,TRUE,nr,565,268,Viruses,1837217,99.3,Goat torovirus,YP_009380535.1 polyprotein 1ab [Goat torovirus],1837217,1837217,Goat torovirus,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,34,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.000538254,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_332_length_789_cov_2.200843,789,35,TRUE,nr,470,236,Viruses,1837217,95.3,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,74,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,2.09E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_191_length_779_cov_9.168091,779,170,TRUE,nr,503,257,Viruses,2851639,95.7,Antelope torovirus,QZH69638.1 replicase [Antelope torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,27759,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,0.000251309,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_192_length_777_cov_3.447143,777,44,TRUE,nr,503,253,Viruses,1837217,91.7,Goat torovirus,YP_009380536.1 polyprotein 1a [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,254,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,6.50E-05,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_304_length_772_cov_702.743885,772,7048,TRUE,nr,305,152,Viruses,46473,90.8,Breda virus,YP_337905.2 polyprotein 1ab [Breda virus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,92172,46473,159,Breda virus,,RNA1,TRUE,FALSE,Viruses,46473,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,0.000219665,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_206_length_728_cov_3.792627,728,55,TRUE,nr,424,219,Viruses,46473,93.6,Breda virus,YP_337905.2 polyprotein 1ab [Breda virus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,356,1837217,160,Goat torovirus,Ondo-Goat torovirus,RNA1,TRUE,FALSE,Viruses,1837217,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,8.13E-05,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISGOAT013_S24_2_657729,SEZONOWISGOAT013_S24_2_657729_NODE_205_length_704_cov_2762.842105,704,50634,TRUE,nr,253,131,Viruses,1837217,92.4,Goat torovirus,YP_009380537.1 spike glycoprotein [Goat torovirus],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,115253,1837217,160,Goat torovirus,Ondo-Goat torovirus,GP,TRUE,FALSE,Viruses,1837217,Caprine,Goat,Ondo,59029736,163156,221880,58807856,113093950,0.000861007,,Virus,IV,single stranded RNA positive sense,1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_781_length_702_cov_988.496000,702,7695,TRUE,nr,244,129,Viruses,1631554,88.4,Bovine nidovirus TCH5,YP_009142788.1 pp1a [Bovine nidovirus TCH5],,,,TRUE,Pisuviricota,Tobaniviridae,FALSE,TRUE,115850,1631554,163,TBD,Abak-Bovine nidovirus TCH5,RNA1,TRUE,FALSE,Viruses,1631554,Swine,Pig,Ebonyi ,13422454,301797,567335,12855119,24610530,0.000598594,,Virus,IV,single stranded RNA positive sense,1
