sample,contig_name,name,ska_species,collected_by,family,read_count,sample_type,identity
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_945_length_637_cov_2.362500,Orf virus,Pig,Ebonyi ,Poxviridae,41,Rectal,97
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_945_length_637_cov_2.362500,Orf virus,Pig,Ebonyi ,Poxviridae,41,Rectal,97
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1241_length_557_cov_3.318750,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,96.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1241_length_557_cov_3.318750,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,96.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1241_length_557_cov_3.318750,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,96.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1241_length_557_cov_3.318750,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,96.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1241_length_557_cov_3.318750,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,96.9
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_153_length_972_cov_2.818994,Orf virus,Goat,Ondo,Poxviridae,64,Oral,96.8
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_255_length_755_cov_3.809735,Orf virus,Goat,Ondo,Poxviridae,66,Oral,96.8
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_184_length_1491_cov_4.706506,Orf virus,Goat,Ebonyi,Poxviridae,167,Swab,96.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_184_length_1491_cov_4.706506,Orf virus,Goat,Ebonyi,Poxviridae,167,Swab,96.7
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1476_length_519_cov_3.721719,Orf virus,Pig,Ebonyi ,Poxviridae,60,Rectal,96.7
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1476_length_519_cov_3.721719,Orf virus,Pig,Ebonyi ,Poxviridae,60,Rectal,96.7
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1476_length_519_cov_3.721719,Orf virus,Pig,Ebonyi ,Poxviridae,60,Rectal,96.7
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1476_length_519_cov_3.721719,Orf virus,Pig,Ebonyi ,Poxviridae,60,Rectal,96.7
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1476_length_519_cov_3.721719,Orf virus,Pig,Ebonyi ,Poxviridae,60,Rectal,96.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_45_length_2599_cov_4.795004,Orf virus,Goat,Ebonyi,Poxviridae,365,Swab,96.6
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_70_length_2062_cov_3.352141,Orf virus,Goat,Ebonyi,Poxviridae,210,Swab,96.6
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_70_length_2062_cov_3.352141,Orf virus,Goat,Ebonyi,Poxviridae,210,Swab,96.6
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_70_length_2062_cov_3.352141,Orf virus,Goat,Ebonyi,Poxviridae,210,Swab,96.6
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_70_length_2062_cov_3.352141,Orf virus,Goat,Ebonyi,Poxviridae,210,Swab,96.6
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_319_length_1187_cov_2.388288,Orf virus,Goat,Ebonyi,Poxviridae,54,Swab,96.6
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_375_length_1063_cov_1.989858,Orf virus,Pig,Ebonyi ,Poxviridae,54,Rectal,96.6
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_375_length_1063_cov_1.989858,Orf virus,Pig,Ebonyi ,Poxviridae,54,Rectal,96.6
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_375_length_1063_cov_1.989858,Orf virus,Pig,Ebonyi ,Poxviridae,54,Rectal,96.6
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_375_length_1063_cov_1.989858,Orf virus,Pig,Ebonyi ,Poxviridae,54,Rectal,96.6
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_34_length_2122_cov_2.631296,Orf virus,Goat,Ondo,Poxviridae,120,Oral,96.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_34_length_2122_cov_2.631296,Orf virus,Goat,Ondo,Poxviridae,120,Oral,96.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_34_length_2122_cov_2.631296,Orf virus,Goat,Ondo,Poxviridae,120,Oral,96.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_34_length_2122_cov_2.631296,Orf virus,Goat,Ondo,Poxviridae,120,Oral,96.5
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1138_length_580_cov_2.081511,Orf virus,Pig,Ebonyi ,Poxviridae,26,Rectal,96.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1138_length_580_cov_2.081511,Orf virus,Pig,Ebonyi ,Poxviridae,26,Rectal,96.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_206_length_851_cov_2.403101,Orf virus,Goat,Ondo,Poxviridae,50,Oral,96.3
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_206_length_851_cov_2.403101,Orf virus,Goat,Ondo,Poxviridae,50,Oral,96.3
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_413_length_622_cov_1.849541,Orf virus,Goat,Ondo,Poxviridae,28,Oral,96.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_413_length_622_cov_1.849541,Orf virus,Goat,Ondo,Poxviridae,28,Oral,96.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_413_length_622_cov_1.849541,Orf virus,Goat,Ondo,Poxviridae,28,Oral,96.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_51_length_2417_cov_4.113248,Orf virus,Goat,Ebonyi,Poxviridae,278,Swab,96
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_51_length_2417_cov_4.113248,Orf virus,Goat,Ebonyi,Poxviridae,278,Swab,96
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_850_length_508_cov_2.129930,Orf virus,Goat,Ondo,Poxviridae,19,Oral,95.7
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_850_length_508_cov_2.129930,Orf virus,Goat,Ondo,Poxviridae,19,Oral,95.7
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_850_length_508_cov_2.129930,Orf virus,Goat,Ondo,Poxviridae,19,Oral,95.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_1823_length_546_cov_2.121535,Orf virus,Goat,Ebonyi,Poxviridae,31,Swab,95.6
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_5_length_9522_cov_47.544733,Orf virus,Goat,Ondo,Poxviridae,12769,Oral,95.3
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_5_length_9522_cov_47.544733,Orf virus,Goat,Ondo,Poxviridae,12769,Oral,95.3
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_32_length_2203_cov_3.379116,Orf virus,Goat,Ondo,Poxviridae,163,Oral,94.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1427_length_527_cov_2.240000,Orf virus,Pig,Ebonyi ,Poxviridae,19,Rectal,94.1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1427_length_527_cov_2.240000,Orf virus,Pig,Ebonyi ,Poxviridae,19,Rectal,94.1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1427_length_527_cov_2.240000,Orf virus,Pig,Ebonyi ,Poxviridae,19,Rectal,94.1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_644_length_781_cov_2.468750,Orf virus,Pig,Ebonyi ,Poxviridae,55,Rectal,93.5
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_644_length_781_cov_2.468750,Orf virus,Pig,Ebonyi ,Poxviridae,55,Rectal,93.5
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_644_length_781_cov_2.468750,Orf virus,Pig,Ebonyi ,Poxviridae,55,Rectal,93.5
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_644_length_781_cov_2.468750,Orf virus,Pig,Ebonyi ,Poxviridae,55,Rectal,93.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_16_length_3023_cov_3.016633,Orf virus,Goat,Ondo,Poxviridae,234,Oral,93.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_16_length_3023_cov_3.016633,Orf virus,Goat,Ondo,Poxviridae,234,Oral,93.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_16_length_3023_cov_3.016633,Orf virus,Goat,Ondo,Poxviridae,234,Oral,93.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_16_length_3023_cov_3.016633,Orf virus,Goat,Ondo,Poxviridae,234,Oral,93.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_115_length_2134_cov_2.864852,Orf virus,Pig,Ebonyi ,Poxviridae,178,Rectal,93
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_713_length_843_cov_3.533943,Orf virus,Goat,Ebonyi,Poxviridae,77,Swab,93
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_713_length_843_cov_3.533943,Orf virus,Goat,Ebonyi,Poxviridae,77,Swab,93
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_713_length_843_cov_3.533943,Orf virus,Goat,Ebonyi,Poxviridae,77,Swab,93
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_713_length_843_cov_3.533943,Orf virus,Goat,Ebonyi,Poxviridae,77,Swab,93
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1411_length_529_cov_2.389381,Orf virus,Pig,Ebonyi ,Poxviridae,47,Rectal,92
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_827_length_682_cov_1.824793,Orf virus,Pig,Ebonyi ,Poxviridae,21,Rectal,91.8
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_827_length_682_cov_1.824793,Orf virus,Pig,Ebonyi ,Poxviridae,21,Rectal,91.8
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_827_length_682_cov_1.824793,Orf virus,Pig,Ebonyi ,Poxviridae,21,Rectal,91.8
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_827_length_682_cov_1.824793,Orf virus,Pig,Ebonyi ,Poxviridae,21,Rectal,91.8
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_6_length_8906_cov_35.144297,Orf virus,Goat,Ondo,Poxviridae,8055,Oral,90.9
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_6_length_8906_cov_35.144297,Orf virus,Goat,Ondo,Poxviridae,8055,Oral,90.9
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_775_length_810_cov_3.686221,Orf virus,Goat,Ebonyi,Poxviridae,61,Swab,87.8
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_331_length_681_cov_1.947020,Orf virus,Goat,Ondo,Poxviridae,49,Oral,85.8
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_331_length_681_cov_1.947020,Orf virus,Goat,Ondo,Poxviridae,49,Oral,85.8
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_331_length_681_cov_1.947020,Orf virus,Goat,Ondo,Poxviridae,49,Oral,85.8
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_331_length_681_cov_1.947020,Orf virus,Goat,Ondo,Poxviridae,49,Oral,85.8
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_286_length_1272_cov_1.981590,Orf virus,Pig,Ebonyi ,Poxviridae,60,Rectal,84.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_286_length_1272_cov_1.981590,Orf virus,Pig,Ebonyi ,Poxviridae,60,Rectal,84.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_125_length_1107_cov_1.939806,Orf virus,Goat,Ondo,Poxviridae,55,Oral,81.7
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_125_length_1107_cov_1.939806,Orf virus,Goat,Ondo,Poxviridae,55,Oral,81.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_1316_length_632_cov_2.935135,Orf virus,Goat,Ebonyi,Poxviridae,40,Swab,98
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_51_length_2417_cov_4.113248,Orf virus,Goat,Ebonyi,Poxviridae,278,Swab,96
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_644_length_781_cov_2.468750,Orf virus,Pig,Ebonyi ,Poxviridae,55,Rectal,93.5
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_713_length_843_cov_3.533943,Orf virus,Goat,Ebonyi,Poxviridae,77,Swab,93
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_827_length_682_cov_1.824793,Orf virus,Pig,Ebonyi ,Poxviridae,21,Rectal,91.8
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_6_length_8906_cov_35.144297,Orf virus,Goat,Ondo,Poxviridae,8055,Oral,90.9
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_331_length_681_cov_1.947020,Orf virus,Goat,Ondo,Poxviridae,49,Oral,85.8
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_78_length_1998_cov_5.286309,Orf virus,Goat,Ebonyi,Poxviridae,338,Swab,85.3
AIAMACAT001_S69_657769,AIAMACAT001_S69_657769_NODE_17_length_2641_cov_509.475819,Feline foamy virus,Cat,Ebonyi,Reoviridae,30661,Swab,98.7
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_978_length_519_cov_2.183258,Human rotavirus A,Goat,Ebonyi ,Sedoreoviridae,20,Oral,100
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_82_length_1314_cov_15.389652,Human rotavirus A,Dog,Ondo,Sedoreoviridae,380,Swab,99.5
AIMGLGOAT001_S60_656113,AIMGLGOAT001_S60_656113_NODE_443_length_691_cov_1.845277,Human rotavirus A,Goat,Ebonyi,Sedoreoviridae,22,Swab,99.5
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_123_length_1850_cov_1.796390,Human rotavirus A,Rodent,Ondo,Sedoreoviridae,80,Lung,99
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_205_length_1070_cov_5.362538,Human rotavirus A,Pig,Ebonyi,Sedoreoviridae,99,Swab,99
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_17_length_2895_cov_6.109297,Human rotavirus A,Pig,Ebonyi,Sedoreoviridae,354,Swab,98.7
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_447_length_766_cov_7.635704,Human rotavirus A,Pig,Ebonyi,Sedoreoviridae,108,Swab,98
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_62_length_1586_cov_10.850895,Human rotavirus A,Dog,Ondo,Sedoreoviridae,325,Swab,97.7
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_695_length_662_cov_1.442735,Human rotavirus A,Rodent,Ondo,Sedoreoviridae,25,Lung,97.1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_367_length_846_cov_2.139142,Human rotavirus A,Pig,Ebonyi,Sedoreoviridae,44,Swab,93.3
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_199_length_1451_cov_1.912664,Porcine rotavirus A,Rodent,Ondo,Sedoreoviridae,56,Lung,99.8
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_727_length_640_cov_1.888099,Porcine rotavirus A,Pig,Ebonyi,Sedoreoviridae,26,Swab,99.5
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_42_length_2101_cov_11.180441,Porcine rotavirus A,Pig,Ebonyi,Sedoreoviridae,468,Swab,99.3
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_23_length_2663_cov_5.282676,Porcine rotavirus A,Pig,Ebonyi,Sedoreoviridae,278,Swab,98.9
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_1157_length_542_cov_1.275269,Porcine rotavirus A,Pig,Ebonyi,Sedoreoviridae,12,Swab,97.7
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_295_length_923_cov_7.926714,Porcine rotavirus A,Pig,Ebonyi,Sedoreoviridae,155,Swab,97.6
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_672_length_638_cov_3.532977,Porcine rotavirus A,Pig,Ebonyi,Sedoreoviridae,41,Swab,97.2
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_74_length_1486_cov_19.470546,Rotavirus A,Dog,Ondo,Sedoreoviridae,580,Swab,100
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_154_length_1005_cov_2.104526,Rotavirus A,Goat,Ebonyi ,Sedoreoviridae,85,Oral,100
AIMGLGOAT001_S60_656113,AIMGLGOAT001_S60_656113_NODE_319_length_807_cov_1.501370,Rotavirus A,Goat,Ebonyi,Sedoreoviridae,18,Swab,100
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_533_length_788_cov_5.323488,Rotavirus A,Rodent,Ondo,Sedoreoviridae,106,Lung,100
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_388_length_528_cov_6.268293,Rotavirus A,Dog,Ondo,Sedoreoviridae,57,Swab,100
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_18_length_2770_cov_13.424805,Rotavirus A,Dog,Ondo,Sedoreoviridae,700,Swab,99.9
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_86_length_1371_cov_1.673879,Rotavirus A,Goat,Ebonyi ,Sedoreoviridae,77,Oral,99.8
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_25_length_2464_cov_11.048597,Rotavirus A,Dog,Ondo,Sedoreoviridae,489,Swab,99.6
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_263_length_1173_cov_1.752737,Rotavirus A,Rodent,Ondo,Sedoreoviridae,43,Lung,99.5
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_524_length_604_cov_2.077799,Rotavirus A,Goat,Ebonyi ,Sedoreoviridae,44,Oral,99.5
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_308_length_1009_cov_2.216738,Rotavirus A,Pig,Ebonyi,Sedoreoviridae,42,Swab,99.4
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_406_length_805_cov_18.788462,Rotavirus A,Pig,Ebonyi,Sedoreoviridae,284,Swab,99.4
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_602_length_692_cov_1.886179,Rotavirus A,Pig,Ebonyi,Sedoreoviridae,19,Swab,99.3
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_124_length_1079_cov_18.015571,Rotavirus A,Dog,Ondo,Sedoreoviridae,394,Swab,99.2
AIMGLGOAT001_S60_656113,AIMGLGOAT001_S60_656113_NODE_235_length_941_cov_1.315972,Rotavirus A,Goat,Ebonyi,Sedoreoviridae,21,Swab,99.2
AIMGLGOAT001_S60_656113,AIMGLGOAT001_S60_656113_NODE_112_length_1370_cov_2.772622,Rotavirus A,Goat,Ebonyi,Sedoreoviridae,67,Swab,99.1
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_122_length_1087_cov_8.475248,Rotavirus A,Dog,Ondo,Sedoreoviridae,171,Swab,99.1
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_243_length_740_cov_10.915535,Rotavirus A,Dog,Ondo,Sedoreoviridae,149,Swab,98.9
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_137_length_1017_cov_6.200000,Rotavirus A,Dog,Ondo,Sedoreoviridae,116,Swab,98.8
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_213_length_821_cov_8.780914,Rotavirus A,Dog,Ondo,Sedoreoviridae,129,Swab,98.8
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_872_length_594_cov_0.785300,Rotavirus A,Pig,Ebonyi,Sedoreoviridae,9,Swab,98.8
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_30_length_2144_cov_15.801645,Rotavirus A,Dog,Ondo,Sedoreoviridae,678,Swab,98.4
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_916_length_526_cov_2.481069,Rotavirus A,Goat,Ebonyi ,Sedoreoviridae,46,Oral,98.1
AIMGLGOAT001_S60_656113,AIMGLGOAT001_S60_656113_NODE_191_length_1031_cov_3.219078,Rotavirus A,Goat,Ebonyi,Sedoreoviridae,55,Swab,97.6
AIMGLGOAT001_S60_656113,AIMGLGOAT001_S60_656113_NODE_159_length_1130_cov_3.713200,Rotavirus A,Goat,Ebonyi,Sedoreoviridae,93,Swab,97.4
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_30_length_2429_cov_9.592687,Rotavirus A,Pig,Ebonyi,Sedoreoviridae,494,Swab,97.3
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_490_length_843_cov_1.882507,Rotavirus A,Rodent,Ondo,Sedoreoviridae,35,Lung,96.8
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_513_length_815_cov_2.084011,Rotavirus A,Rodent,Ondo,Sedoreoviridae,52,Lung,95
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_88_length_1501_cov_3.144663,Rotavirus F,Goat,Ondo,Sedoreoviridae,95,Rectal,99.2
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_722_length_534_cov_2.286652,Rotavirus F,Goat,Ondo,Sedoreoviridae,13,Rectal,97.7
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_28_length_2718_cov_12.103749,Rotavirus F,Goat,Ondo,Sedoreoviridae,665,Rectal,97.6
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_120_length_1235_cov_5.082902,Rotavirus F,Goat,Ondo,Sedoreoviridae,165,Rectal,96
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_576_length_585_cov_1.521654,Rotavirus F,Goat,Ondo,Sedoreoviridae,16,Rectal,93.8
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_599_length_568_cov_18.822811,Rotavirus sp.,Goat,Ondo,Sedoreoviridae,229,Rectal,99.4
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_284_length_1071_cov_1.082495,Rotavirus sp.,Goat,Ebonyi ,Sedoreoviridae,55,Oral,99.1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_442_length_652_cov_5.460870,Rotavirus sp.,Goat,Ondo,Sedoreoviridae,71,Rectal,98.6
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_316_length_720_cov_4.617418,Rotavirus sp.,Goat,Ondo,Sedoreoviridae,52,Rectal,94.8
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_529_length_602_cov_2.009524,Rotavirus sp.,Goat,Ondo,Sedoreoviridae,27,Rectal,93
AIMGLGOAT002_S61_656114,AIMGLGOAT002_S61_656114_NODE_469_length_690_cov_2.528548,Abak Physalis rugose mosaic virus,Goat,Ebonyi,Solemoviridae,28,Swab,65
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_837_length_679_cov_0.920266,Abak Southern cowpea mosaic virus,Pig,Ebonyi ,Solemoviridae,14,Rectal,79.4
AIMUZSHEEP001_S52_656081,AIMUZSHEEP001_S52_656081_NODE_487_length_518_cov_1.213152,Avian orthoreovirus,Sheep,Ebonyi,Spinareoviridae,16,Swab,95.6
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_515_length_889_cov_329.673645,Abak Bovine nidovirus,Pig,Ebonyi ,Tobaniviridae,5645,Rectal,78.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_382_length_1055_cov_91.873211,Abak Bovine nidovirus,Pig,Ebonyi ,Tobaniviridae,1792,Rectal,76.8
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_165_length_1687_cov_440.106211,Abak Bovine nidovirus,Pig,Ebonyi ,Tobaniviridae,15698,Rectal,75.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1278_length_549_cov_1259.902542,Abak Bovine nidovirus ,Pig,Ebonyi ,Tobaniviridae,13143,Rectal,73.3
